query,tweet_url,text,scrape_time,hashtags,year,theme,language,governance_score,cosmic_score
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:es,https://x.com/yogasinfrontera/status/1142064572775510016,"Yoga sin Fronteras (Pablo Rego)
@yogasinfrontera
·
Jun 21, 2019
""Cada día es el Día del Yoga"" - 21 de Junio, #DiaInternacionaldelyoga 

https://
yogasinfronteras.com.ar/2019/06/21-de-
junio-dia-internacional-del-yoga.html
…
-
#InternationalDayofYoga #InternationalYogaDay #InternationalDayOfYoga2019",1779374342.828417,"['DiaInternacionaldelyoga', 'InternationalDayofYoga', 'InternationalYogaDay', 'InternationalDayOfYoga2019']",2019.0,governance_global,es,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:es,https://x.com/MandarinasTuit/status/1142047992276553729,"Mandarina
@MandarinasTuit
·
Jun 21, 2019
¡Feliz día del yoga! Namaste 
#yoga #diainternacionaldelyoga #internationalyogaday en Villa Del Parque, Distrito Federal, Argentina 
https://
instagram.com/p/By-NCt7ANwGQ
dfDFpaMPvbX_G9yrVyo-dAX_5Y0/?igshid=1vwgynn0g4igq
…",1779374342.896179,"['yoga', 'diainternacionaldelyoga', 'internationalyogaday']",2019.0,governance_global,es,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:es,https://x.com/alokg_81/status/1142047776261332992,"Alok Gupta
@alokg_81
·
Jun 21, 2019
Replying to 
@AryaOrganic
#Yoga Se Hoga

 #YogaForArya
#Win  #organic
#YogaDay2019 #InternationalDayofYoga #InternationalYogaDay #HealthyEating #Contest #ContestAlert #Giveaway #YogaPractioner #YogaStudio 
https://
pic.x.com/WZNoMbCKUa",1779374342.969343,"['Yoga', 'YogaForArya', 'Win', 'organic', 'YogaDay2019', 'InternationalDayofYoga', 'InternationalYogaDay', 'HealthyEating', 'Contest', 'ContestAlert', 'Giveaway', 'YogaPractioner', 'YogaStudio']",2019.0,governance_global,es,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:es,https://x.com/rolial_corp/status/1142029669652467712,"ROLIAL
@rolial_corp
·
Jun 21, 2019
 El Yoga es una actividad perfecta para tener equilibrio en cuerpo y alma, reducir el stress y aumentar a flexibilidad del cuerpo.

#RolialTips #TipsSaludables #internationalyogaday #yoga #Rolial #SegurosInternacionales",1779374343.0934951,"['RolialTips', 'TipsSaludables', 'internationalyogaday', 'yoga', 'Rolial', 'SegurosInternacionales']",2019.0,governance_global,es,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/simonaumberta/status/1142154093038841858,"Simona Menghini
@simonaumberta
·
Jun 22, 2019
Happy #InternationalYogaDay! La prossima volta vorrei essere qui ",1779374385.314395,['InternationalYogaDay'],2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/julezepam/status/1142138749708431360,"Jules bem te vi
@julezepam
·
Jun 22, 2019
Happy international yoga day! (Ou socorro eu fiquei presa na pose day) #internationalyogaday #yoga 
https://
instagram.com/p/By-2bnWH8gB/
?igshid=10wdwaxxtmf2y
…",1779374385.773825,"['internationalyogaday', 'yoga']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/femmeonline2019/status/1142123919803060224,"femme
@femmeonline2019
·
Jun 22, 2019
Dia internacional do Yoga!! Apaixonei-me com o yoga4babies! Algo que me faz feliz!!  #internationalyogaday #yoga #yoga4babies #diainternacionalyoga #21junho #bebes #miniyoguis #conhecerocorpo #limparaalma… 
https://
instagram.com/p/By-vr69H4Px/
?igshid=1x8movemqpmc8
…",1779374385.8508108,"['internationalyogaday', 'yoga', 'yoga4babies', 'diainternacionalyoga', '21junho', 'bebes', 'miniyoguis', 'conhecerocorpo', 'limparaalma']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/dvggokarna/status/1142093619236499456,"All About Gokarna
@dvggokarna
·
Jun 22, 2019
Pc anuanna.jacobi
#YogaDay2019 #InternationalDayofYoga #InternationalYogaDay #FridayFeeling #FridayMotivation #gokarna_yoga_day #gokarna #super_gokarna #gokarna_Beach
YogaWorks and 9 others",1779374385.986078,"['YogaDay2019', 'InternationalDayofYoga', 'InternationalYogaDay', 'FridayFeeling', 'FridayMotivation', 'gokarna_yoga_day', 'gokarna', 'super_gokarna', 'gokarna_Beach']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/Grupodobemestar/status/1142088996790644742,"Grupo do bem estar
@Grupodobemestar
·
Jun 22, 2019
Grupo do Bem Estar e da Felicidade coletivo que busca a síntese entre a Ciência, Arte, Espiritualidade e Cidadania acredita que Yoga é uma prática Integrativa importante para a Promoção da Saúde.
https://
noticias.uol.com.br/politica/ultim
as-noticias/2019/06/21/presidencia-anuncia-major-da-pm-como-novo-ministro-da-secretaria-geral.htm
… #YogaDay #InternationalYogaDay #internationalyogaday2019",1779374392.881311,"['YogaDay', 'InternationalYogaDay', 'internationalyogaday2019']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/DeccanChronicle/status/1142069660357206023,"Deccan Chronicle
@DeccanChronicle
·
Jun 21, 2019
India celebrates #InternationalYogaDay2019

#DCLifestyle #YogaDay2019 
#InternationalYogaDay #InternationalDayofYoga

https://
deccanchronicle.com/gallery/lifest
yle/210619/india-celebrates-international-yoga-day-2019.html
…",1779374393.086711,"['InternationalYogaDay2019', 'DCLifestyle', 'YogaDay2019', 'InternationalYogaDay', 'InternationalDayofYoga']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/eventripreneur/status/1142016968716935168,"eventripreneur
@eventripreneur
·
Jun 21, 2019
#internationalyogaday #eventripreneur #entertainment #eventproduction #eventmanagement #eventplanner @ India 
https://
instagram.com/p/By9_DO6gjiT/
?igshid=kqufkjamndyk
…",1779374526.4366012,"['internationalyogaday', 'eventripreneur', 'entertainment', 'eventproduction', 'eventmanagement', 'eventplanner']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/eventripreneur/status/1142014690232455168,"eventripreneur
@eventripreneur
·
Jun 21, 2019
#internationalyogaday #yoga2019 #eventoftheday #eventripreneur #entertainment #eventmanagement #eventplanner #yogaday @ India 
https://
instagram.com/p/By9-A9EgEKA/
?igshid=pn5maccnrt9i
…",1779374529.3694,"['internationalyogaday', 'yoga2019', 'eventoftheday', 'eventripreneur', 'entertainment', 'eventmanagement', 'eventplanner', 'yogaday']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/esudeepghosh/status/1141909712323186689,"Motivation by Sudeep Ghosh
@esudeepghosh
·
Jun 21, 2019
#yoga #internationalyogaday #happy @ India 
https://
instagram.com/p/By9ORxKgyjv/
?igshid=1fahdr46bm8c1
…",1779374530.19565,"['yoga', 'internationalyogaday', 'happy']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/vcreativeevents/status/1141775287828410373,"VCreative Events
@vcreativeevents
·
Jun 21, 2019
#yoga #yogaposes #yogainspiration #yogalife #internationalyogaday #internationalyogaday2019 #vcreativeevents #yogaday #yogaday2019 @ India 
https://
instagram.com/p/By8RJRqgNsq/
?igshid=qq7bmrlizzpe
…",1779374530.395951,"['yoga', 'yogaposes', 'yogainspiration', 'yogalife', 'internationalyogaday', 'internationalyogaday2019', 'vcreativeevents', 'yogaday', 'yogaday2019']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/YamahaMarinePOR/status/1141979113579786241,"PortugalYamahaMarine
@YamahaMarinePOR
·
Jun 21, 2019
É oficialmente verão  e Dia Internacional Yoga 

Com dias mais longos e noites mais curtas, como é que vai aproveitar os seus meses de verão ao máximo?

#RevsYourHeart
#EmPoweredbyYamaha
#InternationalYogaDay""",1779374546.8758311,"['RevsYourHeart', 'EmPoweredbyYamaha', 'InternationalYogaDay']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/imAnidhakad/status/1141976772201684993,"Aniruddha Dhakad
@imAnidhakad
·
Jun 21, 2019
#internationaldayofyoga 
#yogaday2019 
#internationalyogaday @ Indore, India 
https://
instagram.com/imanidhakad/p/
By9sxdjFP53/?igshid=tnpm5t7xpk27
…",1779374550.942559,"['internationaldayofyoga', 'yogaday2019', 'internationalyogaday']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/AmicomInfotech/status/1141957555117162497,"Amicom Infotech
@AmicomInfotech
·
Jun 21, 2019
#HappyInternationalYogaDay #InternationalYogaDay #YogaDay #Yoga #InternationalYogaDay2019 #Yog #AmicomInfotech #InformationTechnology #Ahmedabad #Gujarat #India 

Amicom Infotech


http://
amicominfotech.com",1779374554.763212,"['HappyInternationalYogaDay', 'InternationalYogaDay', 'YogaDay', 'Yoga', 'InternationalYogaDay2019', 'Yog', 'AmicomInfotech', 'InformationTechnology', 'Ahmedabad', 'Gujarat', 'India']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/DeccanChronicle/status/1141947194368335872,"Deccan Chronicle
@DeccanChronicle
·
Jun 21, 2019
India celebrates #InternationalYogaDay2019

#DCLifestyle #YogaDay2019 #InternationalDayofYoga #InternationalYogaDay

https://
deccanchronicle.com/gallery/lifest
yle/210619/india-celebrates-international-yoga-day-2019.html
…",1779374554.835277,"['InternationalYogaDay2019', 'DCLifestyle', 'YogaDay2019', 'InternationalDayofYoga', 'InternationalYogaDay']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/cinephileabhi/status/1141940055990104065,"Abhi
@cinephileabhi
·
Jun 21, 2019
PHOTOS |  #yogaday2019 #InternationalDayOfYoga2019 #internationaldayofyoga #योगदिवस #WorldYogaDay #InternationalYogaDay 
https://
x.com/goindiaupdates
/goindiaupdates/status/1141929876305223680
…
This post is unavailable.",1779374558.5177689,"['yogaday2019', 'InternationalDayOfYoga2019', 'internationaldayofyoga', 'य', 'WorldYogaDay', 'InternationalYogaDay']",2019.0,governance_global,pt,3,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/RenewablesPv/status/1141927400747307008,"PV RENEWABLES
@RenewablesPv
·
Jun 21, 2019
#yoga #yogaislife #internationalyogaday #stayfit #stayhappy #solarenergy #inverter #solarrooftop #solarindia #PVenergy #ongridsystem #solarsystem #solarpowersystem #residentialsolar #renewableenergy #greenenergy 
Contact No. :- 9714872871
E-mail :- solar@pvrenewables.in",1779374558.652868,"['yoga', 'yogaislife', 'internationalyogaday', 'stayfit', 'stayhappy', 'solarenergy', 'inverter', 'solarrooftop', 'solarindia', 'PVenergy', 'ongridsystem', 'solarsystem', 'solarpowersystem', 'residentialsolar', 'renewableenergy', 'greenenergy']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/Armando_Ribeiro/status/1141906605212090368,"Armando Ribeiro
@Armando_Ribeiro
·
Jun 21, 2019
Onde nasce a paz... 

#yoga #yogaday #diainternacionaldoyoga #internationalyogaday #internationalyogaday2019 em São Paulo, Brazil 
https://
instagram.com/p/By9M3VaF3Dd/
?igshid=1m4t6uwic1ngy
…",1779374562.6694558,"['yoga', 'yogaday', 'diainternacionaldoyoga', 'internationalyogaday', 'internationalyogaday2019']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/tanvitagore92/status/1141873459460395008,"Tushanvi 9192
@tanvitagore92
·
Jun 21, 2019
#InternationalYogaDay  team vistara ",1779374562.747127,['InternationalYogaDay'],2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:pt,https://x.com/Shreyascoll/status/1141751387232985088,"SHREYAS COLLECTION
@Shreyascoll
·
Jun 21, 2019
#internationalyogaday 
#yogasehoga 
#revive #rejuvinate 
#lovethybody 
#timetogivetime 
#shreyascoll 
#shreyascollection 
#shreyascollectionstg @ Sitarganj 
https://
instagram.com/p/By8GRXggU0m/
?igshid=sxuts96e6f3c
…",1779374562.831251,"['internationalyogaday', 'yogasehoga', 'revive', 'rejuvinate', 'lovethybody', 'timetogivetime', 'shreyascoll', 'shreyascollection', 'shreyascollectionstg']",2019.0,governance_global,pt,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:ja,https://x.com/yb_cori/status/1142089863509893120,"ない魔神(Naimajin) 
@yb_cori
·
Jun 22, 2019
そんなにヨガに関心あるわけでも無いけど、アルダチャンドラアーサナができるようになりたいと思う今日この頃。
 #internationalyogaday",1779374606.621802,['internationalyogaday'],2019.0,governance_global,ja,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:ja,https://x.com/yogasowaka/status/1142055438751395840,"そわか|ヨガとマヤ暦の先生
@yogasowaka
·
Jun 21, 2019
Replying to 
@matsutomo1426
よろしくお願いします


https://
fasting-yoga-sowaka-health.com/yoga/internati
onalyogaday
…",1779374606.9029388,[],2019.0,governance_global,ja,1,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:ja,https://x.com/yogasowaka/status/1142052386392825857,"そわか|ヨガとマヤ暦の先生
@yogasowaka
·
Jun 21, 2019
Replying to 
@matsutomo1426
ありがとうございます
お願いします。

https://
fasting-yoga-sowaka-health.com/yoga/internati
onalyogaday
…",1779374608.02611,[],2019.0,governance_global,ja,1,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:ja,https://x.com/FallingBlues/status/1142043228713078786,"彼の世とこの世のあいだに
@FallingBlues
·
Jun 21, 2019
国際ヨガの日、インドのモディ首相は40,000の人とヨガのお稽古をしている。
日本の首相がこうやって武道・武術のデモンストレーションをやる日が楽しみ。
#ヨガの日　#internationalyogaday


https://
instagram.com/p/Bxh_z7mCP0h/
?igshid=1fy5qeaxyqjmd
…",1779374608.181515,"['ヨガの日', 'internationalyogaday']",2019.0,governance_global,ja,2,0
InternationalYogaDay since:2019-06-19 until:2019-06-22 lang:ja,https://x.com/noricoma/status/1142009869731553281,"nori
@noricoma
·
Jun 21, 2019
ツインタワーもスパイラルタワーもこの角度で見るの初めて

#名古屋 #nagoya #ミッドランドスクエア #midlandsquare #スカイプロムナード #skypromenade 
#internationalyogaday #国際ヨガの日 場所: ミッドランド 
https://
instagram.com/p/By970sagS2y/
?igshid=ecs031zpv1gf
…",1779374608.402092,"['名古屋', 'nagoya', 'ミッドランドスクエア', 'midlandsquare', 'スカイプロムナード', 'skypromenade', 'internationalyogaday', '国際ヨガの日']",2019.0,governance_global,ja,2,0
