video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count,status,cluster
CMdAwTulCNo,"Lymphoma Canada's ""take it to the mat, The Great Yoga & Wellness Fundraiser""",LymphomaCanada,20150602,138.0,716,v1,LymphomaCanada,2.0,https://www.youtube.com/watch?v=CMdAwTulCNo,"""take it to the mat, The Great Yoga & Wellness Revolution"" is a one-of-a-kind fundraiser. It is an event that brings a community of people together to enhance their health and well-being through the practice of yoga or meditation, the understanding of how happiness affects one’s life while raising funds for those living with lymphoma. Lymphoma Canada invites you to join the  take it to the mat community, on Sunday, November 15th, for an event that will transform your life. Register today, visit www.takeittothemat.ca .",True,778.0,transcript_available,1
6z4gFHnMa2Q,Chalana Kriyas - Loosening exercises before commencing Asanas & Pranayam,Narendra Modi,20150602,222.0,49812,v1,Narendra Modi,535.0,https://www.youtube.com/watch?v=6z4gFHnMa2Q,Yoga in our daily lives. Chalana Kriyas - Loosening exercises are important before commencing Asanas & Pranayam. They help increase micro-circulation.,True,1122.0,transcript_available,6
_W9uV2M5Lk4,2nd International Yoga Day Advertisement in English,BLACKCATS OFFICIAL,20160602,34.0,773,v1,BLACKCATS OFFICIAL,,https://www.youtube.com/watch?v=_W9uV2M5Lk4,2nd International Yoga Day Advertisement in English,True,132.0,transcript_available,4
R_FsSuJXlk0,Hello Westford - Yoga for Humanity,WestfordCAT,20160906,1413.0,207,v1,WestfordCAT,1.0,https://www.youtube.com/watch?v=R_FsSuJXlk0,,True,5258.0,transcript_available,6
0neaOfzxy3Y,Zindgi Bane Aasaan - Ep 280 - Dr. Avdesh sharma (Psychiatrist) - Brahma Kumaris,Godlywood Studio,20160725,1656.0,604,v1,Godlywood Studio,6.0,https://www.youtube.com/watch?v=0neaOfzxy3Y,"Category : Talk Show
Language : Hindi

Synopsis : This show redefines the purpose of life and improves the overall qualities of human life so that it becomes a source of joy and happiness. It helps in celebrating life by exploring the treasures within, and experiencing inner contentment and fulfilment. This program is designed for the spiritual and moral empowerment of people so that they can face challenges of the future with a positive attitude.

Anchor: Anaika Chand
Speakers : Dr. Prem Masand, BK Onkarchand, BK EV Girish, BK EV Swaminathan.

Telecast on : Peace Of Mind, Living India Channel

Production House: Godlywood Studio
Organizer: Brahmakumaris

Our Websites:
http://godlywoodstudio.org/
http://gwspeacenews.org/
http://www.brahmakumaris.com/
http://learnmeditationonline.org/
http://www.bkwsu.org/
http://pmtv.in/

Learn Rajyoga Meditation free of cost at your nearest Brahma Kumaris Spiritual Center.",True,10143.0,transcript_available,1
jwT2IjDGov8,Why Humanity Needs a Total Heart Mind Body and Soul Makeover - Part 1,A Mind With Heart,20150515,780.0,328,v1,A Mind With Heart,18.0,https://www.youtube.com/watch?v=jwT2IjDGov8,Join the Foundation for Creating A Mind With Heart and start your total makeover http://www.metaphysics-for-life.com/foundation-for-a-mind-with-heart.html,True,5540.0,transcript_available,1
7ZaCm7PfUNs,Yoga For Menstrual Cramps - Period Cramps Relief Yoga,Glamrs,20160416,245.0,59445,v1,Glamrs,1977.0,https://www.youtube.com/watch?v=7ZaCm7PfUNs,"Abdominal cramps during your period aren't just a severe annoyance, but they quite literally CRAMP your style.
No one wants to walk around holding their tummies, bent over like a hunchback in public.

We've got you though! Here's our yoga expert to rescue you with a few poses that will help relieve menstrual cramps and make you one happy camper!

Love and Merry Menstrual Days,
Faarah D  (Nutrition and Wellness Editor, Glamrs)

For more videos, log on to http://www.glamrs.com

Make sure you subscribe and never miss a video:   https://www.youtube.com/user/GLAMRSTV?sub_confirmation=1

Connect with us on G+: https://plus.google.com/u/0/113135749678395960874?pageId=113135749678395960874  
Like us on Facebook: http://www.facebook.com/ClubGlamrs
Tweet us your favourite videos on:  http://www.twitter.com/beglamrs
Connect with us on Instagram: http://instagram.com/BeGlamrs
Connect with us on Pinterest: http://www.pinterest.com/beglamrs
Glamrs is the first Indian makeup, beauty, style, fitness and lifestyle video platform for women. Tune in daily for the latest and trendy makeup tips, healthcare, fashion ideas, nail art, daily life hacks, interesting DIY videos and much more. 

Our team of beauty, style, fitness and health experts brings you the best advice, tips, tricks and home remedies so you are always in-the-know, through quick videos that you can easily watch on your phone.

#glamrs_health #yogaforwomen #yogaforbeginners",True,1978.0,transcript_available,6
XZtA3D5fdJs,Panel discussion in CYTER's Yoga Therapy CME 2015,ISCM of Sri Balaji Vidyapeeth,20150715,1095.0,94,v1,ISCM of Sri Balaji Vidyapeeth,4.0,https://www.youtube.com/watch?v=XZtA3D5fdJs,"CME on Therapeutic Potential of Yoga was organised on 26.6.2015 by CYTER in Sri Balji Vidyapeeth University, Pondicherry as part of the First International Day of Yoga celebrations 2015.

A Panel Discussion on “Integrating yoga therapy in mainstream medicine”  was conducted with panelists including Dr Prakash Rao, Senior Homeopath and Scientist, Central Council for Research in Homeopathy, Dr Ananda Balayogi Bhavanani and Dr Meena Ramanathan of CYTER and Sri J Mohanakrishnan, Physiotherapist from JIPMER.",True,7797.0,transcript_available,1
z-bhOiKg45o,PM Modi Refuses Selfies on Yoga Day,Times Of India,20150622,71.0,979,v1,Times Of India,4.0,https://www.youtube.com/watch?v=z-bhOiKg45o,"PM Modi Refuses Selfies on Yoga Day

Prime Minister Narendra Modi, who often obliges people with a selfie, on Sunday refused one to a volunteer while participating in the yoga day event at Rajpath. 

Subscribe to Times Of India's Youtube channel here: http://goo.gl/WgIatu

Also Subscribe to Bombay Times Youtube Channel here: http://goo.gl/AdXcgU

Social Media Links: 
Facebook : https://www.facebook.com/TimesofIndia
Twitter : https://twitter.com/timesofindia
Google + : https://plus.google.com/u/0/+timesindia/posts

'Download TOI app on Android & iPhone and WIN free recharge coupon worth Rs. 50/- from Paytm - http://goo.gl/AvRYmM

Times Of India's Official YouTube channel is managed by Culture Machine Media Pvt Ltd.

 Prime Minister Narendra Modi, who often obliges people with a selfie, on Sunday refused one to a volunteer while participating in the yoga day event at Rajpath. Soon after addressing the gathering, Modi climbed down from the podium to join over 35,000 participants to perform 'asanas'. As soon as the PM joined the front row to perform yoga, a young woman wearing a 'volunteer' badge requested him for a selfie. With folded hands, the Prime Minister politely declined to oblige her. As soon as he started practising asanas, the woman returned with a colleague and took position behind him and started performing yoga. Soon, securitymen in civil dress whisked them away. Another man, wearing a white headgear, approached the Prime Minister. He too was whisked away. Modi is known to take selfies with world leaders and commoners and posting them on social media.",True,434.0,transcript_available,1
RzYiFBi82dI,Navy Chief Does Yoga As Preparations For International Yoga Day On In Delhi,India Today,20150619,502.0,106,v1,India Today,,https://www.youtube.com/watch?v=RzYiFBi82dI,"Preparations are on in full swing for Modi govt's first International Yoga Day celebrations in Delhi.

Follow us:
YouTube: https://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw?sub_confirmation=1
Twitter: https://twitter.com/IndiaToday
Facebook: https://www.facebook.com/IndiaToday",True,3783.0,transcript_available,4
g1oTXSPqPAY,International Yoga Day Special: Yoga Enlightens All of Us Part 3,Sakhashree Neeta,20150703,1864.0,421,v1,Sakhashree Neeta,5.0,https://www.youtube.com/watch?v=g1oTXSPqPAY,"On the event of the first ever International Yoga Day, held on 21st June, 2015, healer Sakhashree Neeta explains the importance of Chakra Balancing and how practicing yoga helps in discovering inner consciousness and achieves inner awakening.


Find out more videos at https://www.youtube.com/user/rudracentre/videos

► Subscribe Now: https://bit.ly/3NRYoWP 🔔 Stay updated!

Visit Official Websites :
http://www.rudraksha-ratna.com
https://sakhashree.com/
http://www.chakrayog.com
 
To avail counselling and Rudraksha Ratna Science Therapy recommendations for chakra balancing
https://www.rudraksha-ratna.com/articles/write-to-neetaji

Visit our Centre near you to avail counselling
https://www.rudraksha-ratna.com/holistic_network

Feel free to write to us if you have any queries
contact@rudracentre.com
You can connect with us on WhatsApp:
+917021180033
https://api.whatsapp.com/send?phone=917021180033&text=Hello%20Rudra%20Centre!

Like, Share & Subscribe: https://www.youtube.com/user/rudracentre?sub_confirmation=1

Follow us on Social Media

Facebook
https://www.facebook.com/SakhashreeNeeta/
https://www.facebook.com/Rudracentre/
https://www.facebook.com/ChakraYogOfficial/

Quora
https://www.quora.com/profile/Rudra-Centre-1
https://www.quora.com/profile/Sakhashree-Neeta
 
Twitter
https://twitter.com/SakhashreeNeeta

Linkedin
https://www.linkedin.com/in/sakhashreeneeta/

Pinterest 
https://in.pinterest.com/rudra_centre/",True,13403.0,transcript_available,9
N2hINf9f0Fw,#bestyogachannel #yogatime #idy2023#fitindiamovement #celebratingyoga day2023,SHIVOHAM YOG,20230801,26.0,32,v1,SHIVOHAM YOG,3.0,https://www.youtube.com/watch?v=N2hINf9f0Fw,,True,13.0,transcript_available,5
7juBq6m1U2o,"YOGI SRI ANANDA JI SERVING HUMANITY AT NO COST IN  AY KUTIR,HABRA,N 24PGS,WB,INDIA ON 7 9 14 3",DR. ANUP Roy,20150527,56.0,21,v1,DR. ANUP Roy,,https://www.youtube.com/watch?v=7juBq6m1U2o,,True,21.0,transcript_available,5
YjFYaNyfq4Y,Meditation Mantra for Peace | Lokah Samatah Sukhino Bhavantu | Mantra Chanting Meditation,Meditative Mind,20150917,3941.0,328355,v1,Meditative Mind,4300.0,https://www.youtube.com/watch?v=YjFYaNyfq4Y,"Meditation Mantra for Peace | Lokah Samatah Sukhino Bhavantu

May all my thoughts, words and actions contribute in some way to the happiness of all beings. This is a prayer each one of us can practice every day. It reminds us that our relationships with all beings and things should be mutually beneficial if we ourselves desire happiness and liberation from suffering.


MANTRA + MEANING

~ Lokah Samastah Sukhino Bhavantu ~

lokah: location, realm, all universes existing now
samastah: all beings sharing that same location
sukhino: centered in happiness and joy, free from suffering
bhav: the divine mood or state of unified existence
antu: may it be so, it must be so (antu used as an ending here transforms this mantra into a powerful pledge)

=====

☯ MANTRA MEDITATION MONTH

At Meditative Mind, we are dedicated in creating Music for Healing Chakras,  Chakra Chants, Healing Meditation Mantras, And Relaxation Music .
And this Month is dedicated to MANTRA Chants and Meditations
We are featuring various Mantras for Meditation, Mantras for Healing, Mantra for Positive Energy, for Protection, for Removing Obstacles, Mantra for Success, Mantra for Bringing Peace,  and many more. We have recently released ADI SHAKTI MANTRA. Here is our Mantra Meditation Playlist
https://www.youtube.com/playlist?list=PLsuCfYXzi5DLQmw5DbidL4xfFk2bNHXuq


☯ SCHEDULE 
New Videos Released on Mondays, Wednesdays, Thursdays, Sundays between
5AM to 8AM(PST)

☯ SUBSCRIBE for updates
http://www.youtube.com/subscription_center?add_user=TheMeditativeMind


☯ MEDITATIVE MIND CHANNEL
https://www.youtube.com/user/TheMeditativeMind


☯ LET'S CONNECT
Meditation Music, Mantra Meditations, Chakra Healing Chants & Healthy Living Tips.
--https://plus.google.com/+TheMeditativeMindZone
--http://facebook.com/music4meditation
--https://twitter.com/meditaterelax


☯ CREDITS
Composition, Music & Vocals by : Dilpreet Bhatia
Photo by Pexels.com under License: CC0 Public Domain

=============
""Our Mission is to bring more peace and mindfulness in people's lives through Music for Meditation, Chakra Healing, Mantra Meditation and Chants""",True,878.0,transcript_available,7
q5m6tMjcF8k,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",True,2554.0,transcript_available,6
4le2T-Ww-Iw,Introduction to Patanjali | Patanjali Yoga Sutra  | YCB Syllabus | Yoga Philosophy | Samadhi Pada,Wellness Coach & Cyclist,20190914,291.0,12390,v1,Wellness Coach & Cyclist,168.0,https://www.youtube.com/watch?v=4le2T-Ww-Iw,"#Yogalignment #Patelsvideo #Pranayam


Introduction to Patanjali, Is he the founder of yoga ?, Story of his birth, naming ""Patanjali"", No Belief are needed for Yoga Sutra, A great Philosopher, Grammarian, a mind psychologist.

Like|Share|Comment
✅CLICK TO SUBSCRIBE TO THIS CHANNEL
➤https://bit.ly/Subscribeyoga

◾YOGA: A WAY OF LIFE (एक जीवन शैली)◾

✅ YOGA ALIGNMENT SERIES: ➤ https://bit.ly/yogaalignment
✅ YOGA BREATHING SERIES:➤ https://bit.ly/ScienceofBreathing
✅ YOGA SUTRA OF PATANJALI SERIES:➤ https://bit.ly/patanjaliyogasutra
✅ YOGA NIDRA SERIES: The sleeping meditation➤ https://bit.ly/bestyoganidra
✅ SHATKRIYAS SERIES: The cleansing techniques➤ https://bit.ly/Shatkriyas
✅ YOGA IN HINDI➤ https://bit.ly/yogainhindi
✅ CORPORATE YOGA SERIES➤ https://bit.ly/chairyoga123
✅ PILATES SERIES➤ https://bit.ly/PilatesandCoreYoga
✅ MISCELLANEOUS➤ https://bit.ly/miscellaneous123
✅ 200 Hrs. YOGA TEACHER TRAINING COURSE➤ https://bit.ly/yogattc1


◾Facebook | https://bit.ly/riteshpatel
◾Instagram | https://bit.ly/Instagramyoga

#patelsvideo #yogalignment #yoganidra",True,1808.0,transcript_available,1
