video_id,in_phase2,in_v1,has_transcript,status,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,transcript_language,word_count,character_count,transcript_file,transcript_source
C12o2Cwl_u0,False,True,True,legacy_only_with_transcript,Yoga Chair Pose for Balance and Fall Prevention,Ann Swanson Wellness,20160603,249.0,2000,v1,Ann Swanson Wellness,28.0,https://www.youtube.com/watch?v=C12o2Cwl_u0,"Sign up for my newsletter for insights on wellness—from yoga and meditation to tai chi & beyond: https://www.annswansonwellness.com/
  
--- 

📌 Order _Meditation for the Real World_ book with bonuses: https://www.meditationfortherealworld.com

📌 Order _SCIENCE OF YOGA_ book with bonuses: https://scienceof.yoga

---

Ann Swanson is an international best-selling author of _SCIENCE OF YOGA_ and _Meditation for the Real World,_ with over 500,000 copies sold worldwide in 15+ languages. She has a Master of Science in Yoga Therapy, is a licensed massage therapist, and a Tai Chi for Health instructor who studies with Dr. Paul Lam.

---

Subscribe here: https://www.youtube.com/user/flexiblewellness?sub_confirmation=1",en,1984.0,9801.0,data/transcripts/C12o2Cwl_u0.en.txt,legacy_archive
C1KafektaEc,True,False,False,phase2_missing_transcript,International Day Of Yoga 2025,TTT Live Online,20250621,164.0,565,phase2,,,,,,,,,none
C2q4nkxolKI,False,True,True,legacy_only_with_transcript,Yoga for Beginners | Fitness & Wellness | International Yoga Day,Journey Through Nature,20160621,510.0,1718,v1,Journey Through Nature,43.0,https://www.youtube.com/watch?v=C2q4nkxolKI,"Everyday Yoga workout for Fitness & Wellness to address Diabetes, Obesity, Weightloss, Thyroid, Stress, Asthma, Depression & Anxiety. Basic Yoga poses that anyone can do at home as guided and approved by Ministry of AYUSH, Govt. of India for International Yoga Day.

Music : Eastminster by Kevin MacLeod is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100719 
Artist: http://incompetech.com/ 


* * * * * * 

Subscribe to my channel : https://www.youtube.com/channel/UCV3fYSlpcsTsqbhl6fmWOGA

Website : www.shivakumar.net  && www.journeythroughnature.com 

And make sure to follow me on instagram, facebook, twitter, snapchat and Beme, it's the cool thing to do these days. Its also the place where i post most of my updates. 

Facebook : shivakumarlakshminarayana
Twitter : sierralimaa
Instagram : sierralimaa

For inquiries please contact me on info@shivakumar.net",en,2918.0,16067.0,data/transcripts/C2q4nkxolKI.en.txt,legacy_archive
C2q4nkxolKI,False,True,True,legacy_only_with_transcript,Yoga for Beginners | Fitness & Wellness | International Yoga Day,Journey Through Nature,20160621,510.0,1718,v1,Journey Through Nature,43.0,https://www.youtube.com/watch?v=C2q4nkxolKI,"Everyday Yoga workout for Fitness & Wellness to address Diabetes, Obesity, Weightloss, Thyroid, Stress, Asthma, Depression & Anxiety. Basic Yoga poses that anyone can do at home as guided and approved by Ministry of AYUSH, Govt. of India for International Yoga Day.

Music : Eastminster by Kevin MacLeod is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100719 
Artist: http://incompetech.com/ 


* * * * * * 

Subscribe to my channel : https://www.youtube.com/channel/UCV3fYSlpcsTsqbhl6fmWOGA

Website : www.shivakumar.net  && www.journeythroughnature.com 

And make sure to follow me on instagram, facebook, twitter, snapchat and Beme, it's the cool thing to do these days. Its also the place where i post most of my updates. 

Facebook : shivakumarlakshminarayana
Twitter : sierralimaa
Instagram : sierralimaa

For inquiries please contact me on info@shivakumar.net",en-orig,2918.0,16067.0,data/transcripts/C2q4nkxolKI.en-orig.txt,legacy_archive
CA7l6wDCEbU,False,True,True,legacy_only_with_transcript,IDY Celebrations in Finland Helsinki,International Day of Yoga,20150621,9125.0,384,v1,International Day of Yoga,6.0,https://www.youtube.com/watch?v=CA7l6wDCEbU,"International day of Yoga celebrations at Helsinki in Finland (at Merisatamanranta, Helsinki)

Facebook: https://facebook.com/yoga.in.finland
Event page: https://www.facebook.com/events/363717310502461/

Event agenda:

15.50 : Ambassador on stage welcoming everyone and saying a few words about IDY
16.01 : Gratitude to our sponsors and Introduction or Asana group participants
16.05 : Asana practices begin
16.50 : Asanas end. Asana group leaves and Pranayama group enter
16.52 : Pranayama and meditations group begins
17.35 : Meditation ends and Aarti enters. Mayank Introduces Aarti and Dance begins
17.50 : Tagore Ensemble enters with introduction
18.10:  Sahaja Unlimited with introduction
18.25: Qawwali Bros with introduction
18.45 : Thanking everyone and pack up begins",,15957.0,102963.0,data/transcripts/CA7l6wDCEbU.txt,legacy_archive
CD70KYY5YeQ,True,False,False,phase2_missing_transcript,E Poster Competition | Internation Day of Yoga 2026 | Full Process | Step by Step  | MY GOV | M.of.A,Hitkar Yuva,20260331,554.0,245,phase2,,,,,,,,,none
CDRLQqlYefc,True,False,False,phase2_missing_transcript,PM’s Message on the 4th International Yoga Day Russian,Yoga With Modi,20180620,365.0,2784,phase2,,,,,,,,,none
CEjn_2DnNiE,False,True,False,legacy_only,2nd IDY organized by Embassy of India Tokyo part4,Embassy of India Tokyo,20160621,3065.0,101,v1,Embassy of India Tokyo,2.0,https://www.youtube.com/watch?v=CEjn_2DnNiE,Description,,,,,none
CHL8NUsYNuI,False,True,False,legacy_only,Aerial Sneak Preview at Trillium Yoga,Trillium Yoga Studio,20180403,53.0,1987,v1,Trillium Yoga Studio,,https://www.youtube.com/watch?v=CHL8NUsYNuI,,,,,,none
CIbR7odQklk,False,True,True,legacy_only_with_transcript,The Science Behind Yoga,Laura Plumb,20161116,1208.0,4247686,v1,Laura Plumb,36072.0,https://www.youtube.com/watch?v=CIbR7odQklk,"This is a 20 minute clip of a 30 minute whole.The full documentary was produced by Uplift TV. Please write to them for the full length doc -  http://upliftconnect.com. 

This was made for the Yoga Day Summit, produced in tandem with The Shift Network, at Parmarth Niketan Ashram, Rishikesh, India during the International Yoga Festival.

I am not a producer, director or anything other than someone interviewed and given this clip and this clip only for your viewing pleasure. 

Thank you, 
Laura
lauraplumb.com",en,8578.0,48433.0,data/transcripts/CIbR7odQklk.en.txt,legacy_archive
CIbR7odQklk,False,True,True,legacy_only_with_transcript,The Science Behind Yoga,Laura Plumb,20161116,1208.0,4247686,v1,Laura Plumb,36072.0,https://www.youtube.com/watch?v=CIbR7odQklk,"This is a 20 minute clip of a 30 minute whole.The full documentary was produced by Uplift TV. Please write to them for the full length doc -  http://upliftconnect.com. 

This was made for the Yoga Day Summit, produced in tandem with The Shift Network, at Parmarth Niketan Ashram, Rishikesh, India during the International Yoga Festival.

I am not a producer, director or anything other than someone interviewed and given this clip and this clip only for your viewing pleasure. 

Thank you, 
Laura
lauraplumb.com",en-orig,8578.0,48433.0,data/transcripts/CIbR7odQklk.en-orig.txt,legacy_archive
CJ35YXZ2z78,True,False,False,phase2_missing_transcript,Yoga Day M G SANVI | international yoga day 2025 celebration | iDream News,iDream News,20250621,161.0,7110,phase2,,,,,,,,,none
CMdAwTulCNo,False,True,True,legacy_only_with_transcript,"Lymphoma Canada's ""take it to the mat, The Great Yoga & Wellness Fundraiser""",LymphomaCanada,20150602,138.0,716,v1,LymphomaCanada,2.0,https://www.youtube.com/watch?v=CMdAwTulCNo,"""take it to the mat, The Great Yoga & Wellness Revolution"" is a one-of-a-kind fundraiser. It is an event that brings a community of people together to enhance their health and well-being through the practice of yoga or meditation, the understanding of how happiness affects one’s life while raising funds for those living with lymphoma. Lymphoma Canada invites you to join the  take it to the mat community, on Sunday, November 15th, for an event that will transform your life. Register today, visit www.takeittothemat.ca .",en,778.0,4001.0,data/transcripts/CMdAwTulCNo.en.txt,legacy_archive
CMdAwTulCNo,False,True,True,legacy_only_with_transcript,"Lymphoma Canada's ""take it to the mat, The Great Yoga & Wellness Fundraiser""",LymphomaCanada,20150602,138.0,716,v1,LymphomaCanada,2.0,https://www.youtube.com/watch?v=CMdAwTulCNo,"""take it to the mat, The Great Yoga & Wellness Revolution"" is a one-of-a-kind fundraiser. It is an event that brings a community of people together to enhance their health and well-being through the practice of yoga or meditation, the understanding of how happiness affects one’s life while raising funds for those living with lymphoma. Lymphoma Canada invites you to join the  take it to the mat community, on Sunday, November 15th, for an event that will transform your life. Register today, visit www.takeittothemat.ca .",en-orig,778.0,4001.0,data/transcripts/CMdAwTulCNo.en-orig.txt,legacy_archive
CMhGttqQxdc,False,True,False,legacy_only,Modi yoga Funny,dk civil,20180616,36.0,584,v1,dk civil,6.0,https://www.youtube.com/watch?v=CMhGttqQxdc,,,,,,none
CN2M2UNtv08,False,True,False,legacy_only,#idy2023 # panchi banu udta firu...#practicing yoga ...#youtubeshorts 🧘🧘 #International day of yoga,Choudhary Kanishk,20230622,14.0,398,v1,Choudhary Kanishk,,https://www.youtube.com/watch?v=CN2M2UNtv08,,,,,,none
CQvgklF9EGg,False,True,False,legacy_only,Sports Centres,George Wilson,20160111,278.0,150,v1,George Wilson,,https://www.youtube.com/watch?v=CQvgklF9EGg,"Phantom 3 Pro, 2 Sports centers (Banff, Macduff).
Music by Comuna De Musica- Untitled Love Sequence
George Wilson",,,,,none
CRFXH94CgDE,False,True,False,legacy_only,Joint Press Conference by EAM and MoS(I/C) M/o AYUSH on International Day of Yoga,Ministry of Information & Broadcasting,20150609,4097.0,425,v1,Ministry of Information & Broadcasting,5.0,https://www.youtube.com/watch?v=CRFXH94CgDE,"Grand Celebrations on International Day of Yoga 

The Ministry of AYUSH is all set for the grand celebrations of the first ever International Day of Yoga to be celebrated world-wide on 21st June 2015. An hour-long programme will be held at Rajpath on the D- Day starting at 6.40 AM and will be attended by Hon’ble Prime Minister Shri Narendra Modi along with Cabinet Ministers, Minister of States, MPs and also Diplomats/ foreign nationals. In all, over 35000 people are expected to take part including students, NCC Cadets, CRPF & Yoga Institutions. 

This was announced by the Hon’ble Minister of State(I/C), Ministry of AYUSH Shri Shripad Naik during the joint press conference on International Day of Yoga here today. 

Department of Post is bringing out Stamp on the International Day of Yoga and M/o Finance is bringing out coins of the denomination of Rs. 10 and Rs. 100. Both the stamp and coin will be released on 21st June 2015 i.e the International Day of Yoga, announced Smt. Sushma Swaraj Hon’ble Union Minister of External Affairs during the joint press conference on International Day of Yoga here today. 

The Minister said that out of the total of 177 countries which have given co-sponsorship, 47 countries are from Organisation of Islamic Countries. They have co-sponsored the event and expressed their desire to participate in the yoga sessions being organised in the Indian Missions. 

AYUSH Ministry has written to States to celebrate International Day of Yoga in a big way. All States have been requested to organize similar events at State / District /Panchayat Hqrs by performing asanas from 7 AM to 7.35 AM. 

Over 11 lakh NCC Cadets will perform according to Common Yoga Protocol and about 9 Lakh members of Armed Police Forces will perform in their respective field units. 

One NGO for each of the 651 Districts have been invited for Yoga Training for one month so that they could be ready for the demonstration and Seminar on 21.06.2015. 

There would be live telecast and webcast of the event at the Rajpath. Given the expected large participation at one place, the Ministry has applied to Guinness World Records for “Largest Yoga Demonstration/ Class at single venue”. 

A 20 second video animation spot on the logo has been prepared which is being telecast over Doordarshan and other Private C&S channels across the country. A booklet on Yoga Protocol and a 33 minute DVD of Aasanas which will be performed at the Rajpath of the D-Day has also been prepared by the Ministry of AYUSH. 

Later, the Minister of State(I/C), Ministry of AYUSH Shri Shripad Naik urged the common man to start practicising Yoga and contribute in the celebrations of International Yoga Day on 21st June, 2015 and support the mission of our Hon’ble PM Shri Narendra Modi. 
Courtesy:pib.nic.in",,,,,none
CV4QoG5Emxs,True,False,False,phase2_missing_transcript,International Yoga Day 2024: BSF Officials Celebrate Yoga Day 2024 With Meditation & Mindfulness,India Today,20240621,857.0,579,phase2,,,,,,,,,none
CWa-gW_-7zQ,True,False,False,phase2_missing_transcript,International Yoga Day 2022 : PM Modi Leads Yoga Day Celebrations At Mysuru Palace In Karnataka,Republic World,20220621,37736.0,75570,phase2,,,,,,,,,none
CX6ZvR2TJmM,False,True,True,legacy_only_with_transcript,yoga for peace - extreme body shaping,Yoga for Peace,20150723,86.0,459,v1,Yoga for Peace,5.0,https://www.youtube.com/watch?v=CX6ZvR2TJmM,"Diese einfachen Übungen bringen jeden in Form. 

Yogis: Fango Paraffin, Berinika, Laura Kraeusel Ton: Mariebyrdland, Kamera/Schnitt: Ben Jones",en,386.0,2033.0,data/transcripts/CX6ZvR2TJmM.en.txt,legacy_archive
CX6ZvR2TJmM,False,True,True,legacy_only_with_transcript,yoga for peace - extreme body shaping,Yoga for Peace,20150723,86.0,459,v1,Yoga for Peace,5.0,https://www.youtube.com/watch?v=CX6ZvR2TJmM,"Diese einfachen Übungen bringen jeden in Form. 

Yogis: Fango Paraffin, Berinika, Laura Kraeusel Ton: Mariebyrdland, Kamera/Schnitt: Ben Jones",en-orig,386.0,2033.0,data/transcripts/CX6ZvR2TJmM.en-orig.txt,legacy_archive
CYMlIdz5F5M,False,True,False,legacy_only,Chanting Patanjâli Yoga Sutra 3.35 by Leslie Freyberg,Parrenu,20160604,63.0,554,v1,Parrenu,3.0,https://www.youtube.com/watch?v=CYMlIdz5F5M,"The IYNAUS Convention in Boca Raton, Florida! (May 26 - May 30, 2016) ‪
Sutra 3.35: hrdaye cittasamvit
B.K.S. Translation:  “By samyama on the region of the heart, the yogi acquires a thorough knowledge of the contents and tendencies of consciousness.”",,,,,none
C_3VwMteKqM,False,True,False,legacy_only,MOST OFFENSIVE GAME EVER,Deji,20150322,414.0,3290148,v1,Deji,88900.0,https://www.youtube.com/watch?v=C_3VwMteKqM,"►GET TEAM DEJI SHIRTS HERE: http://goo.gl/RRjUWJ

SHOP!!: http://shop.comedyshortsgamer.com
►Instagram: http://instagram.com/comedygamer
►Follow Me On Twitter: https://twitter.com/Deji
►Facebook: https://www.facebook.com/ComedyShortsGamerPage

Add Me On Snapchat: comedygamer

►Click Here to Subscribe: http://bit.ly/1h6i9oR

Website: http://www.comedyshortsgamer.com
What I use to Record my Gameplay: http://e.lga.to/CSG

My App:
IPhone - https://itunes.apple.com/gb/app/csg-s...
Android - https://play.google.com/store/apps/de...",,,,,none
C_xsXnRd_uc,False,True,True,legacy_only_with_transcript,A 5-Minute Morning Meditation For An Effortless Day,Sadhguru,20150618,433.0,5094197,v1,Sadhguru,65214.0,https://www.youtube.com/watch?v=C_xsXnRd_uc,"Shambhavi Mudra is a 5-minute yoga routine that offers the possibility to walk through life effortlessly. Through Shambhavi Mudra you can invite grace into your life which reduces the friction in anything your do. It is very simple and thus great for beginners to learn. You can do it anywhere: at home, in the office, the park. Try out Shambhavi Mudra and realize the benefits in no time.

00:00 What is Shambhavi Mudra?
01:19 Guidelines for practice
02:29 Sadhguru Guided Meditation

#SadhguruGuidedMeditation #Meditation #ShambhaviMudra 

Shambhavi Mudra is an easy, effortless process that enhances your perception and makes you receptive to that dimension of life, often termed as Grace.
To watch this video in Nepali   https://www.youtube.com/watch?v=qaEJuCjQyy0
Explore Yoga Tools For Transformation at http://isha.sadhguru.org/5-min-practices/

Sadhguru Guided Meditations Playlist: https://www.youtube.com/playlist?list=PL3uDtbb3OvDO0BaLEkihzhJ6dhaIUpDqN
Chit Shakti Meditation for Success: https://youtu.be/JfSdjsijR3o
Isha Kriya Meditation (12 min): https://youtu.be/EwQkfoKxRvo
Shambhavi Mudra Meditation (5 min): https://youtu.be/C_xsXnRd_uc
Infinity Guided Meditation (13 min): https://youtu.be/xdfs4Bo3-Yw

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱 http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya

Inner Engineering Online Program
50% off  | FREE for COVID Warriors
🌼 http://isha.co/IEO-YT (Register Now)

Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",en-en,555.0,3226.0,data/transcripts/C_xsXnRd_uc.en-en.txt,legacy_archive
